FinalID,StandardisedTraitValue,StandardisedTraitUnit,ConPhylum,ConGenus,ConSpecies,ConTemp,ConTempUnit,Ea.eV,role,stdConst.day
MTD5250,1.31e-05,s^-1,Proteobacteria,Escherichia,coli,9.95086,Celsius,0.65,bacterial decomposer,421816268393.317
MTD5250,2.52e-05,s^-1,Proteobacteria,Escherichia,coli,11.9996,Celsius,0.65,bacterial decomposer,670061915728.625
MTD5250,2.31e-05,s^-1,Proteobacteria,Escherichia,coli,12.3986,Celsius,0.65,bacterial decomposer,591934690509.29
MTD5250,2.91e-05,s^-1,Proteobacteria,Escherichia,coli,12.4548,Celsius,0.65,bacterial decomposer,741817996657.637
MTD5250,2.41e-05,s^-1,Proteobacteria,Escherichia,coli,14.3922,Celsius,0.65,bacterial decomposer,514208987229.208
MTD5250,2.74e-05,s^-1,Proteobacteria,Escherichia,coli,15.1322,Celsius,0.65,bacterial decomposer,546549073724.813
MTD5250,3.09e-05,s^-1,Proteobacteria,Escherichia,coli,14.9609,Celsius,0.65,bacterial decomposer,626027357429.634
MTD5250,3.52e-05,s^-1,Proteobacteria,Escherichia,coli,14.9604,Celsius,0.65,bacterial decomposer,713176835610.534
MTD5250,4.19e-05,s^-1,Proteobacteria,Escherichia,coli,14.9027,Celsius,0.65,bacterial decomposer,853387244980.54
MTD5250,4.69e-05,s^-1,Proteobacteria,Escherichia,coli,14.9592,Celsius,0.65,bacterial decomposer,950330713766.537
MTD5250,3.52e-05,s^-1,Proteobacteria,Escherichia,coli,15.9288,Celsius,0.65,bacterial decomposer,653292702063.096
MTD5250,4.26e-05,s^-1,Proteobacteria,Escherichia,coli,15.9849,Celsius,0.65,bacterial decomposer,786639984335.741
MTD5250,4.85e-05,s^-1,Proteobacteria,Escherichia,coli,16.6679,Celsius,0.65,bacterial decomposer,842185256806.794
MTD5250,5.07e-05,s^-1,Proteobacteria,Escherichia,coli,16.6677,Celsius,0.65,bacterial decomposer,880403287052.819
MTD5250,6.2e-05,s^-1,Proteobacteria,Escherichia,coli,17.5211,Celsius,0.65,bacterial decomposer,997423761977.988
MTD5250,6.55e-05,s^-1,Proteobacteria,Escherichia,coli,17.5208,Celsius,0.65,bacterial decomposer,1053758164467.3
MTD5250,4.27e-05,s^-1,Proteobacteria,Escherichia,coli,18.2634,Celsius,0.65,bacterial decomposer,642996429800.326
MTD5250,7.36e-05,s^-1,Proteobacteria,Escherichia,coli,19.0581,Celsius,0.65,bacterial decomposer,1032966729807.39
MTD5250,7.36e-05,s^-1,Proteobacteria,Escherichia,coli,19.9695,Celsius,0.65,bacterial decomposer,953298226810.173
MTD5250,8.81e-05,s^-1,Proteobacteria,Escherichia,coli,20.0254,Celsius,0.65,bacterial decomposer,1135523098655.09
MTD5250,9.33e-05,s^-1,Proteobacteria,Escherichia,coli,20.025,Celsius,0.65,bacterial decomposer,1202588242313.84
MTD5250,0.00010069,s^-1,Proteobacteria,Escherichia,coli,20.0245,Celsius,0.65,bacterial decomposer,1297898429688.16
MTD5250,9.75e-05,s^-1,Proteobacteria,Escherichia,coli,20.9931,Celsius,0.65,bacterial decomposer,1154687212990.11
MTD5250,0.00010398,s^-1,Proteobacteria,Escherichia,coli,20.9927,Celsius,0.65,bacterial decomposer,1231472445444.29
MTD5250,0.00015928,s^-1,Proteobacteria,Escherichia,coli,21.3312,Celsius,0.65,bacterial decomposer,1831615997717.17
MTD5250,0.00011527,s^-1,Proteobacteria,Escherichia,coli,21.8464,Celsius,0.65,bacterial decomposer,1267539647601.53
MTD5250,0.00011761,s^-1,Proteobacteria,Escherichia,coli,22.4159,Celsius,0.65,bacterial decomposer,1231098427462.17
MTD5250,0.00012714,s^-1,Proteobacteria,Escherichia,coli,22.4153,Celsius,0.65,bacterial decomposer,1330923927568.08
MTD5250,0.00013204,s^-1,Proteobacteria,Escherichia,coli,22.415,Celsius,0.65,bacterial decomposer,1382253795645.62
MTD5250,0.00013957,s^-1,Proteobacteria,Escherichia,coli,22.4146,Celsius,0.65,bacterial decomposer,1461131668066.29
MTD5250,0.00015931,s^-1,Proteobacteria,Escherichia,coli,22.4704,Celsius,0.65,bacterial decomposer,1659771344148.32
MTD5250,0.00019813,s^-1,Proteobacteria,Escherichia,coli,22.4685,Celsius,0.65,bacterial decomposer,2064556087873.87
MTD5250,0.00023619,s^-1,Proteobacteria,Escherichia,coli,22.4668,Celsius,0.65,bacterial decomposer,2461510416567.77
MTD5250,0.00012716,s^-1,Proteobacteria,Escherichia,coli,23.0419,Celsius,0.65,bacterial decomposer,1261172455206.82
MTD5250,0.00014343,s^-1,Proteobacteria,Escherichia,coli,23.0409,Celsius,0.65,bacterial decomposer,1422660575428.39
MTD5250,0.00014087,s^-1,Proteobacteria,Escherichia,coli,23.098,Celsius,0.65,bacterial decomposer,1390426624158.79
MTD5250,0.00015396,s^-1,Proteobacteria,Escherichia,coli,23.6669,Celsius,0.65,bacterial decomposer,1447249075770.69
MTD5250,0.00016346,s^-1,Proteobacteria,Escherichia,coli,23.9512,Celsius,0.65,bacterial decomposer,1499635754434.65
MTD5250,0.00017466,s^-1,Proteobacteria,Escherichia,coli,23.7228,Celsius,0.65,bacterial decomposer,1633994841462.84
MTD5250,0.00026347,s^-1,Proteobacteria,Escherichia,coli,24.0036,Celsius,0.65,bacterial decomposer,2406362938200.74
MTD5250,0.00020431,s^-1,Proteobacteria,Escherichia,coli,24.5188,Celsius,0.65,bacterial decomposer,1785826376682.8
MTD5250,0.0002297,s^-1,Proteobacteria,Escherichia,coli,24.9734,Celsius,0.65,bacterial decomposer,1931653985549.27
MTD5250,0.00025656,s^-1,Proteobacteria,Escherichia,coli,24.9153,Celsius,0.65,bacterial decomposer,2168199089870.13
MTD5250,0.00020126,s^-1,Proteobacteria,Escherichia,coli,25.0316,Celsius,0.65,bacterial decomposer,1684151228351.34
MTD5250,0.00019369,s^-1,Proteobacteria,Escherichia,coli,25.032,Celsius,0.65,bacterial decomposer,1620750184567.4
MTD5250,0.00015939,s^-1,Proteobacteria,Escherichia,coli,25.0337,Celsius,0.65,bacterial decomposer,1333543900957.19
MTD5250,0.00012721,s^-1,Proteobacteria,Escherichia,coli,24.9786,Celsius,0.65,bacterial decomposer,1069295977936.87
MTD5250,0.00031101,s^-1,Proteobacteria,Escherichia,coli,26.9637,Celsius,0.65,bacterial decomposer,2211416610373.2
MTD5250,0.00027958,s^-1,Proteobacteria,Escherichia,coli,27.4776,Celsius,0.65,bacterial decomposer,1904334779370.75
MTD5250,0.0002636,s^-1,Proteobacteria,Escherichia,coli,27.4783,Celsius,0.65,bacterial decomposer,1795383509695
MTD5250,0.00024641,s^-1,Proteobacteria,Escherichia,coli,27.5929,Celsius,0.65,bacterial decomposer,1662332510180.09
MTD5250,0.00023143,s^-1,Proteobacteria,Escherichia,coli,27.5936,Celsius,0.65,bacterial decomposer,1561183210111.44
MTD5250,0.00026014,s^-1,Proteobacteria,Escherichia,coli,27.9341,Celsius,0.65,bacterial decomposer,1705779366312.38
MTD5250,0.00029792,s^-1,Proteobacteria,Escherichia,coli,28.5022,Celsius,0.65,bacterial decomposer,1863480073042.57
MTD5250,0.00034624,s^-1,Proteobacteria,Escherichia,coli,29.3548,Celsius,0.65,bacterial decomposer,2018341209103.1
MTD5250,0.00035228,s^-1,Proteobacteria,Escherichia,coli,29.3546,Celsius,0.65,bacterial decomposer,2053584111860.05
MTD5250,0.00032847,s^-1,Proteobacteria,Escherichia,coli,29.9821,Celsius,0.65,bacterial decomposer,1818458389394.37
MTD5250,0.00034228,s^-1,Proteobacteria,Escherichia,coli,29.9816,Celsius,0.65,bacterial decomposer,1894990363181.2
MTD5250,0.00036454,s^-1,Proteobacteria,Escherichia,coli,29.9238,Celsius,0.65,bacterial decomposer,2027830486770.5
MTD5250,0.0004004,s^-1,Proteobacteria,Escherichia,coli,31.2327,Celsius,0.65,bacterial decomposer,2001247827644.49
MTD5250,0.00047233,s^-1,Proteobacteria,Escherichia,coli,31.2304,Celsius,0.65,bacterial decomposer,2361204807587.33
MTD5250,0.00043118,s^-1,Proteobacteria,Escherichia,coli,32.0292,Celsius,0.65,bacterial decomposer,2020116670709.33
MTD5250,0.00044929,s^-1,Proteobacteria,Escherichia,coli,32.7691,Celsius,0.65,bacterial decomposer,1982817340026.47
MTD5250,0.000447,s^-1,Proteobacteria,Escherichia,coli,32.4843,Celsius,0.65,bacterial decomposer,2018560487754.55
MTD5250,0.00047006,s^-1,Proteobacteria,Escherichia,coli,32.4836,Celsius,0.65,bacterial decomposer,2122814714046.8
MTD5250,0.00049616,s^-1,Proteobacteria,Escherichia,coli,33.793,Celsius,0.65,bacterial decomposer,2016773686397.76
MTD5250,0.00051561,s^-1,Proteobacteria,Escherichia,coli,34.9886,Celsius,0.65,bacterial decomposer,1905226418638.62
MTD5250,0.00053535,s^-1,Proteobacteria,Escherichia,coli,34.988,Celsius,0.65,bacterial decomposer,1978261827730.57
MTD5250,0.00055802,s^-1,Proteobacteria,Escherichia,coli,34.9874,Celsius,0.65,bacterial decomposer,2062131847417.56
MTD5250,0.00061814,s^-1,Proteobacteria,Escherichia,coli,36.2389,Celsius,0.65,bacterial decomposer,2068948814783.1
MTD5250,0.00065071,s^-1,Proteobacteria,Escherichia,coli,36.5228,Celsius,0.65,bacterial decomposer,2129822637616.67
MTD5250,0.00063707,s^-1,Proteobacteria,Escherichia,coli,36.9789,Celsius,0.65,bacterial decomposer,2011803787644.99
MTD5250,0.00062087,s^-1,Proteobacteria,Escherichia,coli,36.9793,Celsius,0.65,bacterial decomposer,1960584291970.67
MTD5250,0.00060752,s^-1,Proteobacteria,Escherichia,coli,36.9797,Celsius,0.65,bacterial decomposer,1918367460239.21
MTD5250,0.0006209,s^-1,Proteobacteria,Escherichia,coli,37.492,Celsius,0.65,bacterial decomposer,1883531906785.44
MTD5250,0.00063439,s^-1,Proteobacteria,Escherichia,coli,37.4916,Celsius,0.65,bacterial decomposer,1924514683842.02
MTD5250,0.00063183,s^-1,Proteobacteria,Escherichia,coli,39.998,Celsius,0.65,bacterial decomposer,1578194714633.95
MTD5250,0.00066751,s^-1,Proteobacteria,Escherichia,coli,39.9401,Celsius,0.65,bacterial decomposer,1674760416489.62
MTD5250,0.00068431,s^-1,Proteobacteria,Escherichia,coli,39.9397,Celsius,0.65,bacterial decomposer,1716963904995.56
MTD5250,0.00070704,s^-1,Proteobacteria,Escherichia,coli,39.996,Celsius,0.65,bacterial decomposer,1766327125905.17
MTD5250,0.0006455,s^-1,Proteobacteria,Escherichia,coli,40.966,Celsius,0.65,bacterial decomposer,1496990887167.22
MTD5250,0.0006872,s^-1,Proteobacteria,Escherichia,coli,41.0219,Celsius,0.65,bacterial decomposer,1586903371883.71
MTD5250,0.00063466,s^-1,Proteobacteria,Escherichia,coli,41.9916,Celsius,0.65,bacterial decomposer,1361207758258.02
MTD5250,0.00064562,s^-1,Proteobacteria,Escherichia,coli,43.0166,Celsius,0.65,bacterial decomposer,1281328526732.71
MTD5250,0.00062661,s^-1,Proteobacteria,Escherichia,coli,43.0171,Celsius,0.65,bacterial decomposer,1243553446566.16
MTD5250,0.00057127,s^-1,Proteobacteria,Escherichia,coli,43.0186,Celsius,0.65,bacterial decomposer,1133598846855.49
MTD5250,0.00057391,s^-1,Proteobacteria,Escherichia,coli,44.0439,Celsius,0.65,bacterial decomposer,1054315173238.32
MTD5250,0.00055092,s^-1,Proteobacteria,Escherichia,coli,44.0445,Celsius,0.65,bacterial decomposer,1012035315963.78
MTD5250,0.00043182,s^-1,Proteobacteria,Escherichia,coli,44.9595,Celsius,0.65,bacterial decomposer,740805030125.044
MTD5250,0.00040973,s^-1,Proteobacteria,Escherichia,coli,45.0172,Celsius,0.65,bacterial decomposer,699892595747.41
MTD5250,0.00021916,s^-1,Proteobacteria,Escherichia,coli,46.0498,Celsius,0.65,bacterial decomposer,346727005621.027
MTD5250,0.00019893,s^-1,Proteobacteria,Escherichia,coli,46.0507,Celsius,0.65,bacterial decomposer,314700710701.525
MTD5251,1.06e-05,s^-1,Proteobacteria,Escherichia,coli,8.04582,Celsius,0.65,bacterial decomposer,408837923378.118
MTD5251,3.4e-05,s^-1,Proteobacteria,Escherichia,coli,10.9838,Celsius,0.65,bacterial decomposer,993721083503.566
MTD5251,9.26e-05,s^-1,Proteobacteria,Escherichia,coli,15.027,Celsius,0.65,bacterial decomposer,1864823879109.33
MTD5251,0.00029978,s^-1,Proteobacteria,Escherichia,coli,25.027,Celsius,0.65,bacterial decomposer,2509549444905.25
MTD5251,0.00061698,s^-1,Proteobacteria,Escherichia,coli,35.027,Celsius,0.65,bacterial decomposer,2272854703176.76
MTD5251,0.00079912,s^-1,Proteobacteria,Escherichia,coli,40.0404,Celsius,0.65,bacterial decomposer,1989555762572.17
MTD5251,0.00074728,s^-1,Proteobacteria,Escherichia,coli,45,Celsius,0.65,bacterial decomposer,1278125864779.62
MTD5252,2.25e-06,s^-1,Proteobacteria,Escherichia,coli,8.01887,Celsius,0.65,bacterial decomposer,87005048172.9786
MTD5252,2.77e-05,s^-1,Proteobacteria,Escherichia,coli,10.9838,Celsius,0.65,bacterial decomposer,809590412148.494
MTD5252,7.32e-05,s^-1,Proteobacteria,Escherichia,coli,15,Celsius,0.65,bacterial decomposer,1477757137544.22
MTD5252,0.00023053,s^-1,Proteobacteria,Escherichia,coli,25.0539,Celsius,0.65,bacterial decomposer,1925437897158.46
MTD5252,0.00052477,s^-1,Proteobacteria,Escherichia,coli,35,Celsius,0.65,bacterial decomposer,1937318229360.09
MTD5252,0.0006745,s^-1,Proteobacteria,Escherichia,coli,40.0404,Celsius,0.65,bacterial decomposer,1679291422883.83
MTD5252,0.00035768,s^-1,Proteobacteria,Escherichia,coli,45,Celsius,0.65,bacterial decomposer,611765414990.864
MTD5253,7.45e-06,s^-1,Proteobacteria,Escherichia,coli,8.04582,Celsius,0.65,bacterial decomposer,287343634827.074
MTD5253,2.14e-05,s^-1,Proteobacteria,Escherichia,coli,10.9838,Celsius,0.65,bacterial decomposer,625459740793.421
MTD5253,6.28e-05,s^-1,Proteobacteria,Escherichia,coli,15,Celsius,0.65,bacterial decomposer,1267802571554.33
MTD5253,0.00025971,s^-1,Proteobacteria,Escherichia,coli,25.0539,Celsius,0.65,bacterial decomposer,2169155755307.43
MTD5253,0.00065221,s^-1,Proteobacteria,Escherichia,coli,35.0539,Celsius,0.65,bacterial decomposer,2397509154158.03
MTD5253,0.00076375,s^-1,Proteobacteria,Escherichia,coli,40.0674,Celsius,0.65,bacterial decomposer,1897552047342.71
MTD5253,0.00030325,s^-1,Proteobacteria,Escherichia,coli,45.027,Celsius,0.65,bacterial decomposer,517627478143.854
MTD5254,5.59e-06,s^-1,Proteobacteria,Escherichia,coli,7.99191,Celsius,0.65,bacterial decomposer,216716009585.758
MTD5254,2.8e-05,s^-1,Proteobacteria,Escherichia,coli,11.0108,Celsius,0.65,bacterial decomposer,816296897784.288
MTD5254,7.55e-05,s^-1,Proteobacteria,Escherichia,coli,15,Celsius,0.65,bacterial decomposer,1524189397330.45
MTD5254,0.00027165,s^-1,Proteobacteria,Escherichia,coli,25.0539,Celsius,0.65,bacterial decomposer,2268881294248.45
MTD5254,0.00060218,s^-1,Proteobacteria,Escherichia,coli,35.027,Celsius,0.65,bacterial decomposer,2218333892766.35
MTD5254,0.00061863,s^-1,Proteobacteria,Escherichia,coli,40.0404,Celsius,0.65,bacterial decomposer,1540192813845.26
MTD5254,0.00056677,s^-1,Proteobacteria,Escherichia,coli,44.973,Celsius,0.65,bacterial decomposer,971339429528.549
MTD5255,9.38e-06,s^-1,Proteobacteria,Escherichia,coli,8.01887,Celsius,0.65,bacterial decomposer,362714378605.573
MTD5255,3.43e-05,s^-1,Proteobacteria,Escherichia,coli,10.9838,Celsius,0.65,bacterial decomposer,1002489210710.95
MTD5255,8.2e-05,s^-1,Proteobacteria,Escherichia,coli,15,Celsius,0.65,bacterial decomposer,1655411001074.13
MTD5255,0.00031613,s^-1,Proteobacteria,Escherichia,coli,25.027,Celsius,0.65,bacterial decomposer,2646420261584.82
MTD5255,0.00066074,s^-1,Proteobacteria,Escherichia,coli,35.027,Celsius,0.65,bacterial decomposer,2434059477741.6
MTD5255,0.00082952,s^-1,Proteobacteria,Escherichia,coli,40.0404,Celsius,0.65,bacterial decomposer,2065242136561.3
MTD5255,0.0006745,s^-1,Proteobacteria,Escherichia,coli,44.973,Celsius,0.65,bacterial decomposer,1155968814893.18
MTD5256,1.22e-05,s^-1,Firmicutes,Bacillus,cereus,10.0888,Celsius,0.65,bacterial decomposer,387772054959.6
MTD5256,2.68e-05,s^-1,Firmicutes,Bacillus,cereus,12.0442,Celsius,0.65,bacterial decomposer,709663729863.077
MTD5256,7.53e-05,s^-1,Firmicutes,Bacillus,cereus,15.0447,Celsius,0.65,bacterial decomposer,1513992259546.47
MTD5256,0.00012042,s^-1,Firmicutes,Bacillus,cereus,17.0807,Celsius,0.65,bacterial decomposer,2015059412600.19
MTD5256,0.00017159,s^-1,Firmicutes,Bacillus,cereus,20.0805,Celsius,0.65,bacterial decomposer,2200961387660.11
MTD5256,0.00030825,s^-1,Firmicutes,Bacillus,cereus,25.0359,Celsius,0.65,bacterial decomposer,2578506780204.73
MTD5256,0.00044762,s^-1,Firmicutes,Bacillus,cereus,30.0981,Celsius,0.65,bacterial decomposer,2454614576519.86
MTD5256,0.00077531,s^-1,Firmicutes,Bacillus,cereus,37.0895,Celsius,0.65,bacterial decomposer,2427214719905.83
MTD5256,0.00079621,s^-1,Firmicutes,Bacillus,cereus,42.5248,Celsius,0.65,bacterial decomposer,1640035125201.4
MTD5256,0.00073536,s^-1,Firmicutes,Bacillus,cereus,44.1574,Celsius,0.65,bacterial decomposer,1339468509877.58
MTD5256,0.0003173,s^-1,Firmicutes,Bacillus,cereus,47.0977,Celsius,0.65,bacterial decomposer,464638578990.001
MTD5257,2.27e-05,s^-1,Firmicutes,Bacillus,cereus,10.1431,Celsius,0.65,bacterial decomposer,717836747445.011
MTD5257,2.47e-05,s^-1,Firmicutes,Bacillus,cereus,12.0441,Celsius,0.65,bacterial decomposer,654061816662.05
MTD5257,9.49e-05,s^-1,Firmicutes,Bacillus,cereus,15.072,Celsius,0.65,bacterial decomposer,1903348181929.59
MTD5257,0.0001408,s^-1,Firmicutes,Bacillus,cereus,17.0812,Celsius,0.65,bacterial decomposer,2355984573715.24
MTD5257,0.00019005,s^-1,Firmicutes,Bacillus,cereus,20.1076,Celsius,0.65,bacterial decomposer,2431957340771.66
MTD5257,0.00035576,s^-1,Firmicutes,Bacillus,cereus,25.0634,Celsius,0.65,bacterial decomposer,2968993386025.28
MTD5257,0.00051225,s^-1,Firmicutes,Bacillus,cereus,30.0988,Celsius,0.65,bacterial decomposer,2808864938967.72
MTD5257,0.00073196,s^-1,Firmicutes,Bacillus,cereus,37.0891,Celsius,0.65,bacterial decomposer,2291573409967.62
MTD5257,0.00074863,s^-1,Firmicutes,Bacillus,cereus,40.1147,Celsius,0.65,bacterial decomposer,1853235161134.53
MTD5257,0.00075042,s^-1,Firmicutes,Bacillus,cereus,42.1227,Celsius,0.65,bacterial decomposer,1593548129545.37
MTD5257,0.00075983,s^-1,Firmicutes,Bacillus,cereus,42.5512,Celsius,0.65,bacterial decomposer,1561975338025.68
MTD5257,0.00059063,s^-1,Firmicutes,Bacillus,cereus,44.1024,Celsius,0.65,bacterial decomposer,1080283639521.92
MTD5258,1.72e-05,s^-1,Firmicutes,Bacillus,cereus,10.116,Celsius,0.65,bacterial decomposer,545298813838.569
MTD5258,2.68e-05,s^-1,Firmicutes,Bacillus,cereus,12.0442,Celsius,0.65,bacterial decomposer,709663729863.077
MTD5258,8.96e-05,s^-1,Firmicutes,Bacillus,cereus,15.0451,Celsius,0.65,bacterial decomposer,1801444603870.88
MTD5258,0.00012042,s^-1,Firmicutes,Bacillus,cereus,17.0539,Celsius,0.65,bacterial decomposer,2019901557728.57
MTD5258,0.00017703,s^-1,Firmicutes,Bacillus,cereus,20.1073,Celsius,0.65,bacterial decomposer,2265407716548.6
MTD5258,0.00033409,s^-1,Firmicutes,Bacillus,cereus,25.0363,Celsius,0.65,bacterial decomposer,2794563175244.25
MTD5258,0.00045345,s^-1,Firmicutes,Bacillus,cereus,30.0981,Celsius,0.65,bacterial decomposer,2486584557711.75
MTD5258,0.00073568,s^-1,Firmicutes,Bacillus,cereus,37.0624,Celsius,0.65,bacterial decomposer,2308044620586.64
MTD5258,0.00059573,s^-1,Firmicutes,Bacillus,cereus,42.0944,Celsius,0.65,bacterial decomposer,1267777476905.47
MTD5258,0.00057907,s^-1,Firmicutes,Bacillus,cereus,42.6029,Celsius,0.65,bacterial decomposer,1185740921689.6
MTD5259,2.11e-05,s^-1,Firmicutes,Bacillus,cereus,8.05461,Celsius,0.65,bacterial decomposer,813136791972.938
MTD5259,2.97e-05,s^-1,Firmicutes,Bacillus,cereus,10.0899,Celsius,0.65,bacterial decomposer,943904833157.978
MTD5259,6.89e-05,s^-1,Firmicutes,Bacillus,cereus,12.0191,Celsius,0.65,bacterial decomposer,1828723505431.17
MTD5259,9.82e-05,s^-1,Firmicutes,Bacillus,cereus,15.0453,Celsius,0.65,bacterial decomposer,1974315256599.5
MTD5259,0.00012345,s^-1,Firmicutes,Bacillus,cereus,17.0808,Celsius,0.65,bacterial decomposer,2065743704694.12
MTD5259,0.00022256,s^-1,Firmicutes,Bacillus,cereus,20.0814,Celsius,0.65,bacterial decomposer,2854521205346.48
MTD5259,0.0003506,s^-1,Firmicutes,Bacillus,cereus,25.0098,Celsius,0.65,bacterial decomposer,2939265255139.71
MTD5259,0.00047414,s^-1,Firmicutes,Bacillus,cereus,30.1252,Celsius,0.65,bacterial decomposer,2594269731308.45
MTD5259,0.00036449,s^-1,Firmicutes,Bacillus,cereus,37.0582,Celsius,0.65,bacterial decomposer,1143888896037.23
MTD5260,5.45e-06,s^-1,Firmicutes,Listeria,monocytogenes,1.97535,Celsius,0.65,bacterial decomposer,379914529812.967
MTD5260,1.01e-05,s^-1,Firmicutes,Listeria,monocytogenes,3.43656,Celsius,0.65,bacterial decomposer,609126005423.895
MTD5260,1.03e-05,s^-1,Firmicutes,Listeria,monocytogenes,5.00601,Celsius,0.65,bacterial decomposer,532593513163.377
MTD5260,1.66e-05,s^-1,Firmicutes,Listeria,monocytogenes,6.98136,Celsius,0.65,bacterial decomposer,708958391833.1
MTD5260,2.31e-05,s^-1,Firmicutes,Listeria,monocytogenes,8.03668,Celsius,0.65,bacterial decomposer,891735310505.553
MTD5260,3.62e-05,s^-1,Firmicutes,Listeria,monocytogenes,11.9874,Celsius,0.65,bacterial decomposer,963639299063.38
MTD5260,7.3e-05,s^-1,Firmicutes,Listeria,monocytogenes,14.1521,Celsius,0.65,bacterial decomposer,1592085358813.22
MTD5260,0.00012422,s^-1,Firmicutes,Listeria,monocytogenes,15.0451,Celsius,0.65,bacterial decomposer,2497493847018.32
MTD5260,0.00014411,s^-1,Firmicutes,Listeria,monocytogenes,19.997,Celsius,0.65,bacterial decomposer,1862072937586.36
MTD5260,0.00021714,s^-1,Firmicutes,Listeria,monocytogenes,25.0301,Celsius,0.65,bacterial decomposer,1817266904126.7
MTD5260,0.000225,s^-1,Firmicutes,Listeria,monocytogenes,25.0301,Celsius,0.65,bacterial decomposer,1883048049316.14
MTD5260,0.00026353,s^-1,Firmicutes,Listeria,monocytogenes,29.9549,Celsius,0.65,bacterial decomposer,1462202390162.55
MTD5260,0.00024733,s^-1,Firmicutes,Listeria,monocytogenes,30.009,Celsius,0.65,bacterial decomposer,1366235456238.44
MTD5260,0.00033665,s^-1,Firmicutes,Listeria,monocytogenes,35.0421,Celsius,0.65,bacterial decomposer,1238677917398.61
MTD5260,0.00037828,s^-1,Firmicutes,Listeria,monocytogenes,36.9904,Celsius,0.65,bacterial decomposer,1193493823702.47
MTD5260,0.00036806,s^-1,Firmicutes,Listeria,monocytogenes,37.0174,Celsius,0.65,bacterial decomposer,1158793244614.69
MTD5260,0.00035799,s^-1,Firmicutes,Listeria,monocytogenes,39.9669,Celsius,0.65,bacterial decomposer,896334823073.807
MTD5260,0.00028691,s^-1,Firmicutes,Listeria,monocytogenes,41.0222,Celsius,0.65,bacterial decomposer,662526205492.516
MTD5260,0.00029442,s^-1,Firmicutes,Listeria,monocytogenes,40.9952,Celsius,0.65,bacterial decomposer,681272492285.896
MTD5260,0.00031831,s^-1,Firmicutes,Listeria,monocytogenes,43.0788,Celsius,0.65,bacterial decomposer,628775820175.094
MTD5261,1.01e-05,s^-1,Firmicutes,Listeria,monocytogenes,1.94829,Celsius,0.65,bacterial decomposer,705963070034.806
MTD5261,1.42e-05,s^-1,Firmicutes,Listeria,monocytogenes,3.43656,Celsius,0.65,bacterial decomposer,856394977922.704
MTD5261,1.42e-05,s^-1,Firmicutes,Listeria,monocytogenes,3.97775,Celsius,0.65,bacterial decomposer,811978931076.593
MTD5261,1.83e-05,s^-1,Firmicutes,Listeria,monocytogenes,5.06013,Celsius,0.65,bacterial decomposer,941279842122.966
MTD5261,3.06e-05,s^-1,Firmicutes,Listeria,monocytogenes,7.46843,Celsius,0.65,bacterial decomposer,1247201967938.07
MTD5261,3.67e-05,s^-1,Firmicutes,Listeria,monocytogenes,10.012,Celsius,0.65,bacterial decomposer,1174950646225.36
MTD5261,7.15e-05,s^-1,Firmicutes,Listeria,monocytogenes,15.0451,Celsius,0.65,bacterial decomposer,1437536709562.14
MTD5261,0.00018172,s^-1,Firmicutes,Listeria,monocytogenes,19.997,Celsius,0.65,bacterial decomposer,2348038957866.86
MTD5261,0.00018891,s^-1,Firmicutes,Listeria,monocytogenes,25.0301,Celsius,0.65,bacterial decomposer,1581007142205.83
MTD5261,0.00029745,s^-1,Firmicutes,Listeria,monocytogenes,29.982,Celsius,0.65,bacterial decomposer,1646740609667.01
MTD5261,0.00029065,s^-1,Firmicutes,Listeria,monocytogenes,34.988,Celsius,0.65,bacterial decomposer,1074029700625.55
MTD5261,0.00041064,s^-1,Firmicutes,Listeria,monocytogenes,39.9669,Celsius,0.65,bacterial decomposer,1028159813813.31
MTD5261,0.00027509,s^-1,Firmicutes,Listeria,monocytogenes,42.0235,Celsius,0.65,bacterial decomposer,588580655528.933
MTD5276,2.14e-05,s^-1,Firmicutes,Acetobacterium,bakii,0.992,Celsius,0.65,bacterial decomposer,1645935808525.82
MTD5276,2.36e-05,s^-1,Firmicutes,Acetobacterium,bakii,5.056,Celsius,0.65,bacterial decomposer,1214379616734.16
MTD5276,2.53e-05,s^-1,Firmicutes,Acetobacterium,bakii,10.068,Celsius,0.65,bacterial decomposer,805724562085.908
MTD5276,2.97e-05,s^-1,Firmicutes,Acetobacterium,bakii,15.092,Celsius,0.65,bacterial decomposer,594593084501.253
MTD5276,3.36e-05,s^-1,Firmicutes,Acetobacterium,bakii,20.046,Celsius,0.65,bacterial decomposer,432289090444.609
MTD5277,1.14e-05,s^-1,Firmicutes,Acetobacterium,paludosum,1.036,Celsius,0.65,bacterial decomposer,872943987313.57
MTD5277,1.97e-05,s^-1,Firmicutes,Acetobacterium,paludosum,5.09,Celsius,0.65,bacterial decomposer,1010345322488.71
MTD5277,2.94e-05,s^-1,Firmicutes,Acetobacterium,paludosum,10.035,Celsius,0.65,bacterial decomposer,939206914293.416
MTD5277,3.61e-05,s^-1,Firmicutes,Acetobacterium,paludosum,15.029,Celsius,0.65,bacterial decomposer,726867322515.896
MTD5277,5.56e-05,s^-1,Firmicutes,Acetobacterium,paludosum,20.134,Celsius,0.65,bacterial decomposer,709834902103.007
MTD5278,5.56e-06,s^-1,Firmicutes,Acetobacterium,fimetarium,1.077,Celsius,0.65,bacterial decomposer,424004068025.632
